ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_only,3stream_concat,True,False,True,mcmaf,64,MMF,RMSprop,0.001,100,5,0.6065022421524664,0.5655749425493657,0.4046396877787578,0.4425438260486538,0.41411963858863043,0.6718832830718332,0.4977578475336323,0.5505579750945544,0,0,0,0,"[[174, 187, 17, 4, 3], [36, 1256, 96, 9, 4], [2, 353, 112, 6, 0], [2, 98, 117, 21, 9], [5, 34, 41, 30, 60]]",0.47374113048918326,17,val_f1,51.47761344909668,2676,results/scenario_5/MMF/dataset_16/dsm_only/3stream_concat/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/3stream_concat/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64
