ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density,64,FUJITA,SGD,0.0001,100,1,0.39723467862481315,0.33240611961057026,0.8056179775280898,0.4706268460781096,0.6270771383592794,0.49961093436212894,346,1440,173,717,"[[346, 1440], [173, 717]]",0.45460704607046065,1,val_f1,5.198367118835449,2676,results/scenario_4/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs64/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs64
