,precision,recall,f1-score,support
0,0.5169082125603864,0.5558441558441558,0.5356695869837296,385.0
1,0.6211283185840708,0.801570306923626,0.6999065129323776,1401.0
2,0.20689655172413793,0.11416490486257928,0.14713896457765668,473.0
3,0.29591836734693877,0.11740890688259109,0.16811594202898553,247.0
4,0.7157894736842105,0.4,0.5132075471698114,170.0
accuracy,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929
macro avg,0.471328184779949,0.3977976549025904,0.41280771073851213,2676.0
weighted avg,0.5089120150966214,0.5560538116591929,0.5176264822691539,2676.0
