,precision,recall,f1-score,support
0,0.8535469107551488,0.6265397536394177,0.7226348078785921,1786.0
1,0.5113553113553113,0.7842696629213484,0.6190687361419069,890.0
accuracy,0.6789985052316891,0.6789985052316891,0.6789985052316891,0.6789985052316891
macro avg,0.68245111105523,0.705404708280383,0.6708517720102496,2676.0
weighted avg,0.7397387928680579,0.6789985052316891,0.6881901876074226,2676.0
