ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density,128,FUJITA,Adamax,0.0001,100,1,0.70254110612855,0.5848375451263538,0.36404494382022473,0.4487534626038781,0.3937773456490034,0.6367843774115957,1556,230,566,324,"[[1556, 230], [566, 324]]",0.5010585744530699,67,val_f1,21.44027304649353,2676,results/scenario_4/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs128
