,precision,recall,f1-score,support
0,0.2006079027355623,0.17142857142857143,0.18487394957983191,385.0
1,0.521942905837239,0.8743754461099215,0.6536819637139807,1401.0
2,0.0,0.0,0.0,473.0
3,0.0,0.0,0.0,247.0
4,0.0,0.0,0.0,170.0
accuracy,0.48243647234678627,0.48243647234678627,0.48243647234678627,0.48243647234678627
macro avg,0.14451016171456027,0.20916080350769856,0.16771118265876253,2676.0
weighted avg,0.30212109627472467,0.48243647234678627,0.36882843862164505,2676.0
