ordinal,scenario,dataset,dsm_mode_tag,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density_uncertainty,True,concat,64,FCSNN,Nadam,0.0001,100,1,0.5788490284005979,0.38461538461538464,0.4438202247191011,0.4121022430881585,0.43056463919773275,0.5435757017992235,1154,632,495,395,"[[1154, 632], [495, 395]]",0.3808,2,val_f1,21.32899761199951,2676,results/scenario_4/FCSNN/dataset_16/dsm_density_uncertainty/residual_True/fusion_concat/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_4/FCSNN/dataset_16/dsm_density_uncertainty/residual_True/fusion_concat/Nadam_lr0.0001_bs64
