,precision,recall,f1-score,support
0,0.8140703517587939,0.42077922077922075,0.5547945205479452,385.0
1,0.6306905370843989,0.880085653104925,0.734803337306317,1401.0
2,0.2558139534883721,0.18604651162790697,0.21542227662178703,473.0
3,0.3723404255319149,0.1417004048582996,0.20527859237536658,247.0
4,0.75,0.37058823529411766,0.49606299212598426,170.0
accuracy,0.5908071748878924,0.5908071748878924,0.5908071748878924,0.5908071748878924
macro avg,0.564583053572696,0.39984000513289397,0.44127234379548,2676.0
weighted avg,0.5745450721183712,0.5908071748878924,0.5530585290722523,2676.0
