ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_uncertainty,3stream_concat,True,False,True,mcmaf,128,MMF,Nadam,0.0001,100,5,0.5822122571001495,0.5327553316689266,0.42549933123500266,0.4598379448200941,0.4359906977143897,0.6588502964601244,0.5332585949177877,0.551882856327152,0,0,0,0,"[[172, 171, 28, 9, 5], [81, 1152, 136, 24, 8], [5, 326, 118, 22, 2], [1, 99, 97, 40, 10], [4, 27, 34, 29, 76]]",0.46741022602407084,19,val_f1,46.63038158416748,2676,results/scenario_5/MMF/dataset_16/dsm_uncertainty/3stream_concat/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_uncertainty/3stream_concat/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128
