,precision,recall,f1-score,support
0,0.8422391857506362,0.7413213885778276,0.7885646217986897,1786.0
1,0.5815217391304348,0.7213483146067415,0.6439317953861584,890.0
accuracy,0.7346786248131539,0.7346786248131539,0.7346786248131539,0.7346786248131539
macro avg,0.7118804624405355,0.7313348515922846,0.716248208592424,2676.0
weighted avg,0.7555282262992239,0.7346786248131539,0.7404617759439989,2676.0
