,precision,recall,f1-score,support
0,0.5635062611806798,0.8181818181818182,0.6673728813559323,385.0
1,0.6542324246771879,0.6509635974304069,0.6525939177101967,1401.0
2,0.25775193798449614,0.28118393234672306,0.268958543983822,473.0
3,0.2636363636363636,0.11740890688259109,0.16246498599439776,247.0
4,0.7731958762886598,0.4411764705882353,0.5617977528089887,170.0
accuracy,0.547085201793722,0.547085201793722,0.547085201793722,0.547085201793722
macro avg,0.5024645727534774,0.4617829450859549,0.4626376163706675,2676.0
weighted avg,0.542603768677587,0.547085201793722,0.5359022790943616,2676.0
