,precision,recall,f1-score,support
0,0.8414707655213984,0.7816349384098544,0.8104499274310595,1786.0
1,0.616519174041298,0.7044943820224719,0.6575773466177242,890.0
accuracy,0.7559790732436472,0.7559790732436472,0.7559790732436472,0.7559790732436472
macro avg,0.7289949697813483,0.7430646602161632,0.7340136370243918,2676.0
weighted avg,0.766655026949915,0.7559790732436472,0.7596066550379845,2676.0
