ordinal,scenario,dataset,dsm_mode_tag,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_density,True,concat,128,FCSNN,Adam,0.001,100,5,0.3953662182361734,0.367734997239379,0.2725570069186257,0.23612921645820523,0.2459665965614016,0.5322914531300976,0.8527653213751868,1.2140187620292544,0.8097907324364724,0.2914498213140586,0.16047301198697383,0.3334411313103291,0,0,0,0,"[[241, 137, 6, 1, 0], [607, 780, 9, 4, 1], [141, 321, 9, 1, 1], [47, 190, 6, 2, 2], [12, 82, 24, 26, 26]]",0.35740113686855535,43,val_qwk,42.34236168861389,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adam_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adam_lr0.001_bs128
True,5,dataset_16,dsm_density,True,concat,64,FCSNN,Adam,0.001,100,5,0.4880418535127055,0.3939078288651207,0.30665617495956476,0.2720247115275212,0.28599487667987344,0.5735943654772008,0.7227204783258595,1.116528894073256,0.8385650224215246,0.3173394215910468,0.21191934185605343,0.40196572961147403,0,0,0,0,"[[246, 135, 4, 0, 0], [358, 1029, 13, 0, 1], [61, 406, 5, 0, 1], [31, 207, 6, 2, 1], [5, 90, 32, 19, 24]]",0.3791017456069209,64,val_qwk,84.87323212623596,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adam_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adam_lr0.001_bs64
True,5,dataset_16,dsm_density,True,concat,256,FCSNN,SGD,0.0001,100,5,0.3251121076233184,0.18149748944344593,0.21762318051190221,0.17282828421237695,0.1890076465575558,0.5051393974671278,1.0168161434977578,1.4077247913535267,0.7724215246636771,0.05862381618403889,0.03335609644194559,0.10200310500332144,0,0,0,0,"[[215, 154, 14, 2, 0], [630, 612, 147, 12, 0], [192, 237, 42, 2, 0], [87, 133, 26, 1, 0], [70, 77, 22, 1, 0]]",0.059305957442781,74,val_qwk,46.80219078063965,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.0001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.0001_bs256
True,5,dataset_16,dsm_density,True,concat,128,FCSNN,SGD,0.0001,100,5,0.3486547085201794,0.18017627429001423,0.24038173535708518,0.1807947341311006,0.20266832251419453,0.5231254313796633,0.9876681614349776,1.396798603169991,0.781390134529148,0.08325256000913372,0.06357502608290388,0.16113532269033176,0,0,0,0,"[[260, 120, 5, 0, 0], [645, 640, 114, 2, 0], [187, 250, 33, 3, 0], [85, 136, 26, 0, 0], [74, 82, 14, 0, 0]]",0.09903885029125581,66,val_qwk,55.55483794212341,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.0001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.0001_bs128
True,5,dataset_16,dsm_density,True,concat,64,FCSNN,SGD,0.0001,100,5,0.35874439461883406,0.20450529107592627,0.25774104918370644,0.17941448380702987,0.20664410810995326,0.5368557695609767,0.9857997010463379,1.4052006756027764,0.7769058295964125,0.11092633783730765,0.08590344250335447,0.238876556650915,0,0,0,0,"[[307, 78, 0, 0, 0], [742, 635, 24, 0, 0], [195, 260, 18, 0, 0], [87, 145, 15, 0, 0], [76, 86, 8, 0, 0]]",0.12488119545948773,97,val_qwk,106.83685851097107,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.0001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.0001_bs64
True,5,dataset_16,dsm_density,True,concat,256,FCSNN,SGD,0.001,100,5,0.3680866965620329,0.1984106185528894,0.2540357698507193,0.18679344294560124,0.21118853391302955,0.5351368311174778,0.9622571001494769,1.379840982151174,0.7851270553064275,0.11225074207972974,0.08622409927292585,0.218572810106083,0,0,0,0,"[[281, 104, 0, 0, 0], [676, 677, 48, 0, 0], [181, 265, 27, 0, 0], [85, 139, 23, 0, 0], [67, 90, 13, 0, 0]]",0.13463827388237504,26,val_qwk,21.06116771697998,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.001_bs256
True,5,dataset_16,dsm_density,True,concat,128,FCSNN,SGD,0.001,100,5,0.3811659192825112,0.2134996831520514,0.2658231219836718,0.19141713949319938,0.21889830155051623,0.5428795800679815,0.9420777279521674,1.3662327503947198,0.7903587443946188,0.12897368587736024,0.10187881068032911,0.2661621365430413,0,0,0,0,"[[302, 83, 0, 0, 0], [682, 695, 24, 0, 0], [162, 288, 23, 0, 0], [77, 152, 18, 0, 0], [68, 91, 11, 0, 0]]",0.1554808999393581,26,val_qwk,27.491647243499756,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.001_bs128
True,5,dataset_16,dsm_density,True,concat,64,FCSNN,SGD,0.001,100,5,0.4103139013452915,0.370150958604149,0.27003337222725177,0.1961600262257372,0.22894883612519595,0.5379128166774101,0.859118086696562,1.256225156667841,0.8086696562032885,0.20671454143413714,0.1283041805700197,0.37292209249111924,0,0,0,0,"[[293, 91, 1, 0, 0], [588, 800, 12, 1, 0], [102, 368, 3, 0, 0], [40, 203, 4, 0, 0], [32, 105, 28, 3, 2]]",0.2571246378714409,53,val_qwk,70.5168182849884,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/SGD_lr0.001_bs64
True,5,dataset_16,dsm_density,True,concat,256,FCSNN,RMSprop,0.0001,100,5,0.3333333333333333,0.32586440319131876,0.25766579019346486,0.1723388614934646,0.19897583633955643,0.5345791903296367,1.0056053811659194,1.3879418794342915,0.7642002989536621,0.17880412924942146,0.10649544147546353,0.29156668459818025,0,0,0,0,"[[330, 51, 4, 0, 0], [831, 554, 12, 3, 1], [233, 237, 3, 0, 0], [104, 136, 7, 0, 0], [49, 73, 28, 15, 5]]",0.2532862440188316,50,val_qwk,33.54509258270264,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.0001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.0001_bs256
True,5,dataset_16,dsm_density,True,concat,128,FCSNN,RMSprop,0.0001,100,5,0.3781763826606876,0.3568483265924868,0.2634683667392651,0.21988679721212706,0.2322252464696853,0.5309588650033921,0.9002242152466368,1.2710117434618522,0.7926008968609866,0.2416893143551604,0.13447149528895674,0.2898353006382579,0,0,0,0,"[[253, 124, 6, 2, 0], [639, 727, 25, 7, 3], [170, 290, 11, 2, 0], [63, 173, 7, 3, 1], [22, 78, 31, 21, 18]]",0.3160124559292822,26,val_qwk,29.032596588134766,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.0001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.0001_bs128
True,5,dataset_16,dsm_density,True,concat,64,FCSNN,RMSprop,0.0001,100,5,0.3165171898355755,0.31425553264077927,0.25955454265677125,0.22135423241230381,0.22534299073188396,0.517900876676992,1.0037369207772795,1.3562125226442132,0.7664424514200299,0.23858050427116817,0.12083764694830912,0.22542795709370228,0,0,0,0,"[[251, 120, 11, 1, 2], [814, 545, 27, 5, 10], [247, 212, 10, 0, 4], [101, 137, 2, 3, 4], [27, 62, 18, 25, 38]]",0.31435332109807035,26,val_qwk,41.908616065979004,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.0001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.0001_bs64
True,5,dataset_16,dsm_density,True,concat,256,FCSNN,RMSprop,0.001,100,5,0.5067264573991032,0.3980474608181077,0.33119099379147116,0.29410579816743077,0.3087847716389879,0.5939696168114524,0.6995515695067265,1.0979665945512065,0.8378176382660688,0.34929556571825526,0.2456248405630973,0.44214055801072694,0,0,0,0,"[[278, 98, 8, 1, 0], [346, 1040, 13, 0, 2], [63, 401, 8, 0, 1], [23, 214, 8, 1, 1], [7, 78, 37, 19, 29]]",0.4081726804303808,72,val_qwk,44.76038670539856,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.001_bs256
True,5,dataset_16,dsm_density,True,concat,128,FCSNN,RMSprop,0.001,100,5,0.53101644245142,0.43319704486857324,0.32691804565425076,0.30479629409443026,0.31243401567605195,0.60165193896588,0.6625560538116592,1.0656689092843268,0.8471599402092675,0.34702527602443867,0.2505089757928459,0.4294290340791806,0,0,0,0,"[[241, 136, 8, 0, 0], [241, 1138, 18, 3, 1], [42, 417, 12, 1, 1], [15, 222, 6, 3, 1], [6, 81, 30, 26, 27]]",0.40796498669631365,60,val_qwk,51.5235013961792,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.001_bs128
True,5,dataset_16,dsm_density,True,concat,64,FCSNN,RMSprop,0.001,100,5,0.5571748878923767,0.4286595534879288,0.30414452004173376,0.2945034927008457,0.2942801553311627,0.6087779816440617,0.633034379671151,1.0495924185806618,0.852017937219731,0.2900328738482274,0.21723012910371298,0.3995631558235984,0,0,0,0,"[[171, 207, 7, 0, 0], [100, 1290, 9, 1, 1], [16, 448, 5, 3, 1], [4, 234, 6, 1, 2], [5, 98, 29, 14, 24]]",0.37365948394331905,20,val_qwk,36.040520429611206,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.001_bs64
True,5,dataset_16,dsm_density,True,concat,256,FCSNN,Nadam,0.0001,100,5,0.3325859491778774,0.2822091460845095,0.26134045453068117,0.1679609799004865,0.1976077643820964,0.5376293453308545,1.0171898355754858,1.4038703707740325,0.7571001494768311,0.16744864962821593,0.10215156084058685,0.30437220574455714,0,0,0,0,"[[346, 38, 1, 0, 0], [848, 538, 11, 2, 2], [245, 225, 3, 0, 0], [98, 145, 4, 0, 0], [54, 78, 25, 10, 3]]",0.22864688805478162,66,val_qwk,49.02545189857483,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.0001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.0001_bs256
True,5,dataset_16,dsm_density,True,concat,128,FCSNN,Nadam,0.0001,100,5,0.3299701046337818,0.3479764572381836,0.26747445456161223,0.21128312422199227,0.22151796549717692,0.5323102963150596,0.9943946188340808,1.361574969514485,0.7675635276532138,0.22457045889912164,0.1263045918836846,0.2703802643354878,0,0,0,0,"[[298, 79, 5, 2, 1], [824, 551, 17, 5, 4], [241, 223, 6, 3, 0], [106, 133, 3, 4, 1], [35, 62, 28, 21, 24]]",0.30716133300041615,66,val_qwk,69.044508934021,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.0001_bs128
True,5,dataset_16,dsm_density,True,concat,64,FCSNN,Nadam,0.0001,100,5,0.3094170403587444,0.30726920449345646,0.2528231490839091,0.20748169705659972,0.21390957371528657,0.5161098251627442,1.0194319880418534,1.3737339598794807,0.7645739910313901,0.22061752643387955,0.11089177452903054,0.2270782760157094,0,0,0,0,"[[264, 110, 7, 3, 1], [840, 526, 21, 7, 7], [248, 217, 4, 2, 2], [114, 124, 3, 3, 3], [30, 64, 23, 22, 31]]",0.3005467131753511,35,val_qwk,54.36730337142944,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.0001_bs64
True,5,dataset_16,dsm_density,True,concat,256,FCSNN,Nadam,0.001,100,5,0.35351270553064273,0.3729823053817615,0.2639580547787973,0.20940216631964348,0.22331677296947064,0.5282752894328718,0.9398355754857997,1.3069607826153276,0.7851270553064275,0.23956988188462403,0.1318253810794502,0.30403548137118447,0,0,0,0,"[[282, 99, 4, 0, 0], [750, 637, 11, 2, 1], [198, 269, 5, 1, 0], [72, 169, 1, 4, 1], [33, 71, 25, 23, 18]]",0.31483474524200106,43,val_qwk,36.057191610336304,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.001_bs256
True,5,dataset_16,dsm_density,True,concat,128,FCSNN,Nadam,0.001,100,5,0.3976083707025411,0.3649977576405802,0.27821488066339456,0.2412775397862715,0.2510902468718108,0.5346802343160644,0.850896860986547,1.2147880535087934,0.8105381165919282,0.29306825142108517,0.1639941562960312,0.33676231468106554,0,0,0,0,"[[247, 132, 6, 0, 0], [605, 779, 10, 6, 1], [135, 329, 7, 1, 1], [52, 187, 4, 2, 2], [13, 79, 27, 22, 29]]",0.3712846732137336,61,val_qwk,65.06321358680725,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.001_bs128
True,5,dataset_16,dsm_density,True,concat,64,FCSNN,Nadam,0.001,100,5,0.4461883408071749,0.3606411199122582,0.2995064848837164,0.2596051392257439,0.2738556533661195,0.5567267640938173,0.7784005979073244,1.1545387136235863,0.8251121076233184,0.323812163102993,0.19904461985100852,0.38873307049481903,0,0,0,0,"[[259, 120, 5, 1, 0], [485, 902, 11, 2, 1], [101, 367, 3, 1, 1], [32, 207, 5, 1, 2], [8, 83, 27, 23, 29]]",0.39070431370003555,43,val_qwk,74.91911029815674,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Nadam_lr0.001_bs64
True,5,dataset_16,dsm_density,True,concat,256,FCSNN,Adamax,0.0001,100,5,0.3684603886397608,0.3283541302562535,0.26984846208607627,0.19287578523616217,0.21931122553598956,0.5408497916856145,0.9383408071748879,1.3259793458836435,0.78101644245142,0.2076295154540999,0.12761494053651512,0.3249146680076995,0,0,0,0,"[[319, 61, 5, 0, 0], [725, 654, 17, 3, 2], [189, 278, 6, 0, 0], [72, 169, 6, 0, 0], [41, 79, 26, 17, 7]]",0.27965578689151827,80,val_qwk,52.56209874153137,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.0001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.0001_bs256
True,5,dataset_16,dsm_density,True,concat,128,FCSNN,Adamax,0.0001,100,5,0.38303437967115095,0.3828656836089136,0.281986401522124,0.22359729749894042,0.24020836241478044,0.5466582688493152,0.9054559043348281,1.2937414023457308,0.7929745889387145,0.23934603759187212,0.15117549521923634,0.32049224676616433,0,0,0,0,"[[301, 77, 7, 0, 0], [683, 693, 16, 7, 2], [173, 287, 12, 1, 0], [69, 167, 9, 2, 0], [38, 71, 20, 24, 17]]",0.3197170412714653,64,val_qwk,57.626930475234985,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.0001_bs128
True,5,dataset_16,dsm_density,True,concat,64,FCSNN,Adamax,0.0001,100,5,0.3546337817638266,0.38132727813515493,0.2719002433583365,0.21027180785516583,0.22557765782776262,0.5402210515433821,0.9559043348281017,1.3309021182756053,0.773542600896861,0.22701378478189327,0.1338223429336729,0.3027854045475278,0,0,0,0,"[[306, 71, 8, 0, 0], [764, 612, 16, 7, 2], [219, 240, 13, 1, 0], [82, 155, 7, 3, 0], [35, 71, 27, 22, 15]]",0.2973732424238016,57,val_qwk,76.8767671585083,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.0001_bs64
True,5,dataset_16,dsm_density,True,concat,256,FCSNN,Adamax,0.001,100,5,0.3774289985052317,0.3688553552484496,0.267713131870021,0.21557862354628873,0.23074789272943136,0.5369386836244469,0.9133034379671151,1.2869356194038162,0.7840059790732437,0.23727500316407835,0.1341174825774768,0.2895518400445925,0,0,0,0,"[[272, 107, 5, 1, 0], [669, 714, 14, 4, 0], [194, 273, 4, 2, 0], [81, 158, 5, 2, 1], [16, 86, 33, 17, 18]]",0.30826315503654556,66,val_qwk,44.80113768577576,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.001_bs256
True,5,dataset_16,dsm_density,True,concat,128,FCSNN,Adamax,0.001,100,5,0.398355754857997,0.3777073826973743,0.27372696048343886,0.22330236734082254,0.23987594331526685,0.5405358499794671,0.8699551569506726,1.2462199946387351,0.7989536621823617,0.2568538241091032,0.14951938238486273,0.32242346296299185,0,0,0,0,"[[268, 111, 6, 0, 0], [611, 773, 14, 3, 0], [157, 308, 6, 2, 0], [61, 179, 4, 2, 1], [16, 87, 29, 21, 17]]",0.3373547896003152,43,val_qwk,41.75184965133667,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.001_bs128
True,5,dataset_16,dsm_density,True,concat,64,FCSNN,Adamax,0.001,100,5,0.36733931240657697,0.35119282963120957,0.2648824862061933,0.2133161144387868,0.22824570344193287,0.5273867753591719,0.906576980568012,1.2670363711903785,0.7952167414050823,0.26174304248718083,0.14012993463532875,0.32788130229916507,0,0,0,0,"[[271, 111, 3, 0, 0], [700, 687, 11, 2, 1], [173, 295, 4, 1, 0], [67, 173, 5, 1, 1], [17, 83, 29, 21, 20]]",0.33633801188187507,42,val_qwk,59.493006467819214,2676,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/Adamax_lr0.001_bs64
True,5,dataset_16,dsm_uncertainty,True,concat,256,FCSNN,Adam,0.0001,100,5,0.43609865470852016,0.3917728988086938,0.2723309002160335,0.2510868837995854,0.25654310524241686,0.5487369976579274,0.8101644245142003,1.199775763802583,0.8153961136023916,0.24524740887572105,0.15612868992096518,0.25638029131883616,0,0,0,0,"[[198, 177, 7, 3, 0], [422, 913, 60, 5, 1], [122, 314, 35, 1, 1], [53, 175, 18, 1, 0], [18, 72, 37, 23, 20]]",0.3212505406705427,99,val_qwk,56.58829140663147,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.0001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.0001_bs256
True,5,dataset_16,dsm_uncertainty,True,concat,128,FCSNN,Adam,0.0001,100,5,0.4671150971599402,0.41040682244593835,0.29041109280300303,0.26849914203654185,0.2748521340195696,0.562548806955279,0.7544843049327354,1.146744270325631,0.8310911808669657,0.28948033192841727,0.1915918335100919,0.31749223516579805,0,0,0,0,"[[211, 167, 4, 3, 0], [365, 989, 43, 4, 0], [94, 353, 25, 0, 1], [32, 197, 17, 1, 0], [16, 74, 27, 29, 24]]",0.357148966676337,99,val_qwk,74.87369227409363,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.0001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.0001_bs128
True,5,dataset_16,dsm_uncertainty,True,concat,64,FCSNN,Adam,0.0001,100,5,0.4701046337817638,0.40242733120049384,0.29402584366521595,0.2614827022834434,0.2735850602313897,0.5659811828201714,0.7511210762331838,1.1433174921658362,0.8299701046337817,0.30207252217108416,0.19940295628327775,0.35007572574567963,0,0,0,0,"[[233, 147, 4, 1, 0], [389, 989, 19, 4, 0], [95, 363, 14, 0, 1], [29, 206, 12, 0, 0], [15, 77, 23, 33, 22]]",0.37112718809045764,64,val_qwk,86.0289843082428,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.0001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.0001_bs64
True,5,dataset_16,dsm_uncertainty,True,concat,256,FCSNN,Adam,0.001,100,5,0.45440956651718983,0.16051152190427959,0.2549629670828814,0.1934568408138632,0.22440959745509498,0.5516532201132336,0.8636023916292974,1.324005112007436,0.7899850523168909,0.05696982481571522,0.07155982805896155,0.12777413777780816,0,0,0,0,"[[216, 169, 0, 0, 0], [400, 1000, 1, 0, 0], [145, 328, 0, 0, 0], [69, 178, 0, 0, 0], [50, 120, 0, 0, 0]]",0.09304235029541352,3,val_qwk,10.41720175743103,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.001_bs256
True,5,dataset_16,dsm_uncertainty,True,concat,128,FCSNN,Adam,0.001,100,5,0.3344544095665172,0.1519893292682927,0.24492746368549367,0.1577619956726486,0.18590978619388684,0.5401793462340715,1.0743647234678624,1.5052225972475213,0.7432735426008968,0.046528028027675084,0.05265833171820811,0.1124690903628016,0,0,0,0,"[[311, 73, 1, 0, 0], [814, 584, 3, 0, 0], [270, 203, 0, 0, 0], [152, 95, 0, 0, 0], [93, 69, 7, 1, 0]]",0.08431971949635975,2,val_qwk,12.757183074951172,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.001_bs128
True,5,dataset_16,dsm_uncertainty,True,concat,64,FCSNN,Adam,0.001,100,5,0.20665171898355755,0.14991592830845166,0.2102274618962035,0.09975100303788337,0.1266725548057979,0.5075818672395029,1.265321375186846,1.6194353959003023,0.6969357249626308,0.06181645097630173,0.026731192234246137,0.12373440476363363,0,0,0,0,"[[347, 37, 1, 0, 0], [1192, 204, 5, 0, 0], [402, 69, 2, 0, 0], [205, 41, 1, 0, 0], [101, 45, 16, 8, 0]]",0.11161014730031005,2,val_qwk,18.285344123840332,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/Adam_lr0.001_bs64
True,5,dataset_16,dsm_uncertainty,True,concat,256,FCSNN,SGD,0.0001,100,5,0.29596412556053814,0.18007289078274324,0.19912762890188523,0.16328412538125076,0.17464756146004487,0.4924704388568226,1.053811659192825,1.4221186746061936,0.7642002989536621,0.058421324462183954,0.017670506866251823,0.079536015176377,0,0,0,0,"[[187, 156, 36, 6, 0], [698, 552, 141, 10, 0], [191, 226, 51, 5, 0], [113, 107, 25, 2, 0], [55, 76, 37, 2, 0]]",0.06087511138158597,92,val_qwk,53.2839674949646,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/SGD_lr0.0001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/SGD_lr0.0001_bs256
True,5,dataset_16,dsm_uncertainty,True,concat,128,FCSNN,SGD,0.0001,100,5,0.30829596412556054,0.1695584115757003,0.21242572775066176,0.1633750854715547,0.17957976342746004,0.5005536643743749,1.0355007473841555,1.411965734243797,0.7698056801195815,0.08592021869595323,0.038482006149403,0.13115708255072223,0,0,0,0,"[[223, 144, 16, 2, 0], [734, 564, 102, 1, 0], [204, 231, 38, 0, 0], [107, 119, 21, 0, 0], [58, 79, 30, 3, 0]]",0.09484105526992659,90,val_qwk,71.39049100875854,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/SGD_lr0.0001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/SGD_lr0.0001_bs128
True,5,dataset_16,dsm_uncertainty,True,concat,64,FCSNN,SGD,0.0001,100,5,0.328101644245142,0.1776346877934677,0.2252087185427159,0.16598123027651807,0.1860754924032751,0.5123085984026284,1.0104633781763828,1.3953263865356489,0.7705530642750373,0.11588743798131063,0.06123218931705421,0.18301443756504052,0,0,0,0,"[[248, 131, 6, 0, 0], [754, 607, 40, 0, 0], [212, 238, 23, 0, 0], [101, 128, 18, 0, 0], [55, 81, 31, 3, 0]]",0.13138184678016296,83,val_qwk,101.2869381904602,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/SGD_lr0.0001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/SGD_lr0.0001_bs64
True,5,dataset_16,dsm_uncertainty,True,concat,256,FCSNN,SGD,0.001,100,5,0.3486547085201794,0.1757962203744356,0.22844290148707258,0.17364621269383176,0.19418777748728458,0.5161692028684344,0.9775784753363229,1.3704657539175096,0.7787742899850523,0.1111817782423129,0.06357744062029214,0.17241424197415914,0,0,0,0,"[[235, 140, 10, 0, 0], [668, 674, 58, 1, 0], [185, 264, 24, 0, 0], [96, 133, 18, 0, 0], [51, 83, 33, 3, 0]]",0.1350889729009075,26,val_qwk,21.171663999557495,2676,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/SGD_lr0.001_bs256
