,precision,recall,f1-score,support
0,0.8350453172205438,0.7737961926091825,0.8032548677709967,1786.0
1,0.604309500489716,0.6932584269662921,0.6457352171637887,890.0
accuracy,0.7470104633781763,0.7470104633781763,0.7470104633781763,0.7470104633781763
macro avg,0.7196774088551299,0.7335273097877373,0.7244950424673927,2676.0
weighted avg,0.7583058266037886,0.7470104633781763,0.7508660452596309,2676.0
