,precision,recall,f1-score,support
0,0.31212121212121213,0.2675324675324675,0.2881118881118881,385.0
1,0.5401019935095039,0.8315488936473947,0.6548622821810006,1401.0
2,0.10833333333333334,0.02748414376321353,0.043844856661045525,473.0
3,0.10526315789473684,0.016194331983805668,0.028070175438596492,247.0
4,0.8387096774193549,0.15294117647058825,0.2587064676616916,170.0
accuracy,0.4899103139013453,0.4899103139013453,0.4899103139013453,0.4899103139013453
macro avg,0.3809058748556282,0.2591402026794939,0.25471913401084445,2676.0
weighted avg,0.4098175902098052,0.4899103139013453,0.4110751809772624,2676.0
