ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,SGD,0.001,100,1,0.5889387144992526,0.36607142857142855,0.32247191011235954,0.3428912783751494,0.3303406998158379,0.5228756987673454,1289,497,603,287,"[[1289, 497], [603, 287]]",0.3356037151702786,1,val_f1,20.239525318145752,2676,results/scenario_4/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128/predictions.csv,results/scenario_4/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128
