ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_uncertainty,128,FUJITA,Nadam,0.001,100,1,0.7088938714499252,0.5640138408304498,0.549438202247191,0.5566306203756403,0.5522927490399819,0.6700303101508481,1408,378,401,489,"[[1408, 378], [401, 489]]",0.6010362694300517,5,val_f1,7.09236741065979,2676,results/scenario_4/FUJITA/dataset_16/dsm_uncertainty/Nadam_lr0.001_bs128/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_uncertainty/Nadam_lr0.001_bs128
