,precision,recall,f1-score,support
0,0.6846081208687441,0.8118701007838746,0.742827868852459,1786.0
1,0.3978494623655914,0.24943820224719102,0.30662983425414364,890.0
accuracy,0.624813153961136,0.624813153961136,0.624813153961136,0.624813153961136
macro avg,0.5412287916171677,0.5306541515155327,0.5247288515533013,2676.0
weighted avg,0.5892362202454983,0.624813153961136,0.5977545314860537,2676.0
