,precision,recall,f1-score,support
0,0.8468406593406593,0.6903695408734603,0.7606415792720543,1786.0
1,0.5467213114754098,0.749438202247191,0.6322274881516589,890.0
accuracy,0.7100149476831091,0.7100149476831091,0.7100149476831091,0.7100149476831091
macro avg,0.6967809854080346,0.7199038715603256,0.6964345337118566,2676.0
weighted avg,0.7470251811642497,0.7100149476831091,0.7179328568889632,2676.0
