,precision,recall,f1-score,support
0,0.8141097424412094,0.8141097424412094,0.8141097424412094,1786.0
1,0.6269662921348315,0.6269662921348315,0.6269662921348315,890.0
accuracy,0.7518684603886397,0.7518684603886397,0.7518684603886397,0.7518684603886397
macro avg,0.7205380172880205,0.7205380172880205,0.7205380172880205,2676.0
weighted avg,0.7518684603886397,0.7518684603886397,0.7518684603886397,2676.0
