ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_uncertainty,3stream_concat,True,False,True,mcmaf,128,MMF,RMSprop,0.001,100,1,0.7354260089686099,0.5828779599271403,0.7191011235955056,0.6438631790744467,0.6869901245169601,0.7215720831044258,1328,458,250,640,"[[1328, 458], [250, 640]]",0.6613306653326663,45,val_f1,65.65486001968384,2676,results/scenario_4/MMF/dataset_16/dsm_uncertainty/3stream_concat/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_4/MMF/dataset_16/dsm_uncertainty/3stream_concat/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128
