,precision,recall,f1-score,support
0,0.8415716096324461,0.7435610302351624,0.789536266349584,1786.0
1,0.5828779599271403,0.7191011235955056,0.6438631790744467,890.0
accuracy,0.7354260089686099,0.7354260089686099,0.7354260089686099,0.7354260089686099
macro avg,0.7122247847797932,0.731331076915334,0.7166997227120153,2676.0
weighted avg,0.7555337365989176,0.7354260089686099,0.7410874443485106,2676.0
