ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density,256,FUJITA,Adam,0.001,100,1,0.6976831091180867,0.545556805399325,0.5449438202247191,0.5452501405283867,0.5450663070352888,0.6594149928368683,1382,404,405,485,"[[1382, 404], [405, 485]]",0.5681426106958023,10,val_f1,5.680797100067139,2676,results/scenario_4/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs256/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs256
