,precision,recall,f1-score,support
0,0.35555555555555557,0.33246753246753247,0.34362416107382554,385.0
1,0.5608108108108109,0.8294075660242684,0.669162107687878,1401.0
2,0.13978494623655913,0.05496828752642706,0.07890743550834597,473.0
3,0.13157894736842105,0.020242914979757085,0.03508771929824561,247.0
4,0.85,0.1,0.17894736842105266,170.0
accuracy,0.5,0.5,0.5,0.5
macro avg,0.4075460519942693,0.267417260199597,0.2611457583978695,2676.0
weighted avg,0.43561401883584727,0.5,0.42832673810830835,2676.0
