ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,Nadam,0.0001,100,5,0.5377428998505231,0.458089561209208,0.32072980373358273,0.3307083769086798,0.31977987332512686,0.6058099101402673,0.5997757847533632,0.9632639456548269,0.8882660687593423,0.4428102355414273,0.3116412504307271,0.4725755383013468,0,0,0,0,"[[171, 187, 16, 10, 1], [157, 1185, 52, 6, 1], [16, 412, 40, 4, 1], [3, 146, 83, 13, 2], [1, 51, 47, 41, 30]]",0.5103745916688524,30,val_qwk,100.97002625465393,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64
