ordinal,scenario,dataset,dsm_mode_tag,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density_uncertainty,True,concat,64,FCSNN,RMSprop,0.001,100,1,0.6909566517189836,0.5336179295624333,0.5617977528089888,0.5473453749315819,0.5559261730042251,0.6566049691199316,1349,437,390,500,"[[1349, 437], [390, 500]]",0.5644714997232984,18,val_f1,33.75242781639099,2676,results/scenario_4/FCSNN/dataset_16/dsm_density_uncertainty/residual_True/fusion_concat/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_4/FCSNN/dataset_16/dsm_density_uncertainty/residual_True/fusion_concat/RMSprop_lr0.001_bs64
