,precision,recall,f1-score,support
0,0.819468024900962,0.8107502799552072,0.8150858429496199,1786.0
1,0.6281628162816282,0.6415730337078651,0.6347971095052807,890.0
accuracy,0.7544843049327354,0.7544843049327354,0.7544843049327354,0.7544843049327354
macro avg,0.7238154205912951,0.7261616568315361,0.7249414762274503,2676.0
weighted avg,0.755842600509629,0.7544843049327354,0.755124343410957,2676.0
