ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_only,4stream,True,True,True,mcmaf,128,MMF,Adamax,0.001,100,1,0.749626307922272,0.6102204408817635,0.6842696629213483,0.6451271186440678,0.6680561649846424,0.727228653310257,1397,389,281,609,"[[1397, 389], [281, 609]]",0.658772874058127,51,val_f1,90.89360737800598,2676,results/scenario_4/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs128/predictions.csv,results/scenario_4/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs128
