,precision,recall,f1-score,support
0,0.23025210084033612,0.7116883116883117,0.34793650793650793,385.0
1,0.5305371596762325,0.5146324054246967,0.5224637681159421,1401.0
2,0.2,0.023255813953488372,0.041666666666666664,473.0
3,0.10256410256410256,0.016194331983805668,0.027972027972027972,247.0
4,0.9090909090909091,0.17647058823529413,0.2955665024630542,170.0
accuracy,0.38863976083707025,0.38863976083707025,0.38863976083707025,0.38863976083707025
macro avg,0.394488854434316,0.2884482902571193,0.2471210946308398,2676.0
weighted avg,0.4134560565802388,0.38863976083707025,0.3523135367515448,2676.0
