ordinal,scenario,dataset,dsm_mode_tag,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density,True,concat,128,FCSNN,RMSprop,0.001,100,1,0.5799701046337817,0.37913223140495866,0.41235955056179774,0.395048439181916,0.405256183745583,0.5371876835605757,1185,601,523,367,"[[1185, 601], [523, 367]]",0.42404723564143854,2,val_f1,12.333287715911865,2676,results/scenario_4/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_4/FCSNN/dataset_16/dsm_density/residual_True/fusion_concat/RMSprop_lr0.001_bs128
