,precision,recall,f1-score,support
0,0.29265536723163843,0.6727272727272727,0.4078740157480315,385.0
1,0.5372245384157236,0.6438258386866524,0.5857142857142857,1401.0
2,0.058823529411764705,0.006342494714587738,0.011450381679389313,473.0
3,0.03571428571428571,0.004048582995951417,0.007272727272727274,247.0
4,0.8787878787878788,0.17058823529411765,0.2857142857142857,170.0
accuracy,0.4461883408071749,0.4461883408071749,0.4461883408071749,0.4461883408071749
macro avg,0.3606411199122582,0.2995064848837164,0.2596051392257439,2676.0
weighted avg,0.3928859462188873,0.4461883408071749,0.3861737791819319,2676.0
