,precision,recall,f1-score,support
0,0.2169811320754717,0.7168831168831169,0.33313216656608324,385.0
1,0.5143312101910829,0.4610992148465382,0.48626270229582236,1401.0
2,0.1791044776119403,0.02536997885835095,0.04444444444444444,473.0
3,0.1,0.016194331983805668,0.027874564459930314,247.0
4,0.926829268292683,0.2235294117647059,0.36018957345971564,170.0
accuracy,0.36472346786248133,0.36472346786248133,0.36472346786248133,0.36472346786248133
macro avg,0.38744921763423557,0.2886152108673036,0.25038069024519916,2676.0
weighted avg,0.4002590264749505,0.36472346786248133,0.3358181603798079,2676.0
