,precision,recall,f1-score,support
0,0.2930800542740841,0.561038961038961,0.3850267379679144,385.0
1,0.531038374717833,0.6716630977872948,0.5931295304128587,1401.0
2,0.22784810126582278,0.03805496828752643,0.06521739130434782,473.0
3,0.1111111111111111,0.024291497975708502,0.03986710963455149,247.0
4,0.9117647058823529,0.18235294117647058,0.303921568627451,170.0
accuracy,0.452914798206278,0.452914798206278,0.452914798206278,0.452914798206278
macro avg,0.4149684694502408,0.29548029325319225,0.2774324675894247,2676.0
weighted avg,0.4286387071070198,0.452914798206278,0.4004377560012778,2676.0
