ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,SGD,0.001,100,5,0.44095665171898357,0.2117817803964325,0.24239637317157575,0.19261806838274328,0.21870926032598045,0.5238735714976935,0.8060538116591929,1.1983733369482652,0.8183856502242153,0.18213832060398483,0.0981669396685605,0.3041144558110914,0,0,0,0,"[[192, 189, 2, 2, 0], [412, 985, 4, 0, 0], [80, 392, 1, 0, 0], [23, 213, 9, 2, 0], [7, 136, 23, 4, 0]]",0.2096865926013336,81,val_qwk,183.02097749710083,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64
