ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_uncertainty,64,FUJITA,Adamax,0.0001,100,5,0.5485799701046338,0.512881320812431,0.4528745872151889,0.46053935374444066,0.452543976769439,0.6588488155554337,0.5855754857997011,0.5260302395068397,0,0,0,0,"[[294, 66, 19, 3, 3], [167, 913, 278, 38, 5], [22, 252, 168, 27, 4], [9, 103, 103, 29, 3], [13, 32, 27, 34, 64]]",0.49235482523572766,30,val_f1,17.540683031082153,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Adamax_lr0.0001_bs64
