ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_uncertainty,4stream,True,True,True,mcmaf,128,MMF,SGD,0.001,100,5,0.4674887892376682,0.14517280654256215,0.21512908219546337,0.17302978214982673,0.19592189051265677,0.5151380152250895,0.8064275037369207,0.02248296537993344,0,0,0,0,"[[97, 288, 0, 0, 0], [247, 1154, 0, 0, 0], [71, 402, 0, 0, 0], [47, 200, 0, 0, 0], [28, 142, 0, 0, 0]]",0.17798859689790075,2,val_f1,21.98111128807068,2676,results/scenario_5/MMF/dataset_16/dsm_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128
