,precision,recall,f1-score,support
0,0.6107660455486542,0.7662337662337663,0.6797235023041475,385.0
1,0.6641622839969947,0.6309778729478943,0.6471449487554904,1401.0
2,0.2508038585209003,0.3298097251585624,0.28493150684931506,473.0
3,0.24489795918367346,0.145748987854251,0.18274111675126903,247.0
4,0.7741935483870968,0.4235294117647059,0.5475285171102662,170.0
accuracy,0.5392376681614349,0.5392376681614349,0.5392376681614349,0.5392376681614349
macro avg,0.5089647391274639,0.45925995279183596,0.4684139183540976,2676.0
weighted avg,0.5517074781915473,0.5392376681614349,0.5386147713301844,2676.0
