ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_uncertainty,256,FUJITA,Adam,0.001,100,1,0.7073991031390134,0.5579631635969664,0.5786516853932584,0.568119139547711,0.5743921481151014,0.6735562597232929,1378,408,375,515,"[[1378, 408], [375, 515]]",0.5899605188945289,6,val_f1,4.829341888427734,2676,results/scenario_4/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.001_bs256/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_uncertainty/Adam_lr0.001_bs256
