,precision,recall,f1-score,support
0,0.49209932279909707,0.5662337662337662,0.5265700483091788,385.0
1,0.6094736842105263,0.8265524625267666,0.7016055740684641,1401.0
2,0.1715686274509804,0.07399577167019028,0.103397341211226,473.0
3,0.31746031746031744,0.08097165991902834,0.12903225806451613,247.0
4,0.8787878787878788,0.3411764705882353,0.4915254237288135,170.0
accuracy,0.5564275037369207,0.5564275037369207,0.5564275037369207,0.5564275037369207
macro avg,0.49387796614176,0.3777860261875974,0.39042612907643975,2676.0
weighted avg,0.5053398615274856,0.5564275037369207,0.5044903251261943,2676.0
