,precision,recall,f1-score,support
0,0.86875,0.36103896103896105,0.5100917431192661,385.0
1,0.632804757185332,0.9114917915774446,0.7470020473822755,1401.0
2,0.2507204610951009,0.1839323467230444,0.2121951219512195,473.0
3,0.25,0.08502024291497975,0.1268882175226586,247.0
4,0.7313432835820896,0.28823529411764703,0.4135021097046413,170.0
accuracy,0.5878176382660688,0.5878176382660688,0.5878176382660688,0.5878176382660688
macro avg,0.5467237003725045,0.3659437272744154,0.40193584793601217,2676.0
weighted avg,0.5701410131254067,0.5878176382660688,0.5399627169448048,2676.0
