,precision,recall,f1-score,support
0,0.8033226152197214,0.8393057110862262,0.8209200438116101,1786.0
1,0.645679012345679,0.5876404494382023,0.6152941176470589,890.0
accuracy,0.7556053811659192,0.7556053811659192,0.7556053811659192,0.7556053811659192
macro avg,0.7245008137827003,0.7134730802622142,0.7181070807293345,2676.0
weighted avg,0.7508925679260375,0.7556053811659192,0.7525317499825926,2676.0
