ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density_uncertainty,256,FUJITA,Adamax,0.001,100,1,0.680119581464873,0.5160075329566854,0.6157303370786517,0.5614754098360655,0.5928169623539593,0.6578997037224673,1272,514,342,548,"[[1272, 514], [342, 548]]",0.594111461619348,12,val_f1,6.242659330368042,2676,results/scenario_4/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs256/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs256
