,precision,recall,f1-score,support
0,0.7009300048947626,0.8017917133258678,0.7479759728388614,1786.0
1,0.44075829383886256,0.31348314606741573,0.3663821405121471,890.0
accuracy,0.6393871449925261,0.6393871449925261,0.6393871449925261,0.6393871449925261
macro avg,0.5708441493668126,0.5576374296966418,0.5571790566755043,2676.0
weighted avg,0.6144005494240037,0.6393871449925261,0.6210632259140573,2676.0
