ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_uncertainty,256,FUJITA,SGD,0.001,100,5,0.5093423019431988,0.15378693576651156,0.20663051438212038,0.15974162507594558,0.18247456008228943,0.5085820938513483,0.7204783258594918,0.02217510161415659,0,0,0,0,"[[32, 353, 0, 0, 0], [70, 1331, 0, 0, 0], [15, 458, 0, 0, 0], [9, 238, 0, 0, 0], [4, 166, 0, 0, 0]]",0.1733380799523729,1,val_f1,4.3800742626190186,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/SGD_lr0.001_bs256
