,precision,recall,f1-score,support
0,0.1902834008097166,0.6103896103896104,0.29012345679012347,385.0
1,0.5208655332302936,0.48108493932905066,0.5001855287569573,1401.0
2,0.16783216783216784,0.0507399577167019,0.07792207792207793,473.0
3,0.0,0.0,0.0,247.0
4,0.0,0.0,0.0,170.0
accuracy,0.3486547085201794,0.3486547085201794,0.3486547085201794,0.3486547085201794
macro avg,0.1757962203744356,0.22844290148707258,0.17364621269383176,2676.0
weighted avg,0.3297370466188332,0.3486547085201794,0.3173821373355148,2676.0
