ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_only,128,FUJITA,Adam,0.0001,100,5,0.5149476831091181,0.5047992944247275,0.47033987008711975,0.46930927671045797,0.46531804799742804,0.6574720435336263,0.6154708520179372,0.9729141960547717,0.898729446935725,0.5321997318379865,0.41992998157409844,0.5174564061481283,0,0,0,0,"[[295, 56, 24, 4, 6], [127, 745, 455, 59, 15], [10, 195, 230, 32, 6], [11, 65, 129, 37, 5], [10, 16, 45, 28, 71]]",0.5715649864769476,26,val_qwk,11.267946004867554,2676,results/scenario_5/FUJITA/dataset_16/dsm_only/Adam_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_only/Adam_lr0.0001_bs128
