,precision,recall,f1-score,support
0,0.7106382978723405,0.43376623376623374,0.5387096774193548,385.0
1,0.6351558507920286,0.8872234118486795,0.7403216200119118,1401.0
2,0.24260355029585798,0.1733615221987315,0.20221948212083846,473.0
3,0.2717391304347826,0.10121457489878542,0.14749262536873156,247.0
4,0.7592592592592593,0.2411764705882353,0.36607142857142855,170.0
accuracy,0.5822122571001495,0.5822122571001495,0.5822122571001495,0.5822122571001495
macro avg,0.5238792177308538,0.3673484426601331,0.39896296669845305,2676.0
weighted avg,0.5509694358078809,0.5822122571001495,0.5377079416328536,2676.0
