,precision,recall,f1-score,support
0,0.3062015503875969,0.6155844155844156,0.4089732528041415,385.0
1,0.5364314400458978,0.6673804425410421,0.5947837150127226,1401.0
2,0.20224719101123595,0.03805496828752643,0.06405693950177936,473.0
3,0.038461538461538464,0.008097165991902834,0.013377926421404682,247.0
4,0.8333333333333334,0.08823529411764706,0.1595744680851064,170.0
accuracy,0.45104633781763825,0.45104633781763825,0.45104633781763825,0.45104633781763825
macro avg,0.3833350106479205,0.28347045730450676,0.24815326036503088,2676.0
weighted avg,0.41713663393815736,0.45104633781763825,0.39292885906102964,2676.0
