ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_uncertainty,256,FUJITA,Nadam,0.001,100,5,0.5642750373692078,0.49898248855700783,0.471776628777213,0.46980258292271804,0.46803199032517073,0.6706127713393999,0.5844544095665172,0.9879694868898589,0.8893871449925261,0.5164769850163948,0.42944406409781366,0.52246196541684,0,0,0,0,"[[319, 46, 15, 2, 3], [166, 935, 249, 42, 9], [22, 259, 157, 27, 8], [11, 104, 93, 28, 11], [21, 32, 27, 19, 71]]",0.5900558318177771,9,val_qwk,6.184558868408203,2676,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Nadam_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_uncertainty/Nadam_lr0.001_bs256
