ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_only,3stream_concat,True,False,True,mcmaf,256,MMF,Nadam,0.0001,100,1,0.7193572496263079,0.5616681455190772,0.7112359550561798,0.6276648487853247,0.6752720290164285,0.7073709753149275,1292,494,257,633,"[[1292, 494], [257, 633]]",0.6179831097863885,50,val_f1,61.39197111129761,2676,results/scenario_4/MMF/dataset_16/dsm_only/3stream_concat/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256/predictions.csv,results/scenario_4/MMF/dataset_16/dsm_only/3stream_concat/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256
