ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_density,3stream_concat,True,False,True,mcmaf,128,MMF,SGD,0.001,100,5,0.5186846038863976,0.1550488216724176,0.20793904168636504,0.1583759240235085,0.18242175573143188,0.5226929285335391,0.7159940209267563,1.1585775516549612,0.8381913303437967,-0.006582237759777287,0.01109639272728391,-0.0015132284035306552,0,0,0,0,"[[26, 359, 0, 0, 0], [39, 1362, 0, 0, 0], [16, 457, 0, 0, 0], [10, 237, 0, 0, 0], [15, 155, 0, 0, 0]]",6.364937511171842e-05,2,val_qwk,18.283398389816284,2676,results/scenario_5/MMF/dataset_16/dsm_density/3stream_concat/residual_True/fusion_mcmaf/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/3stream_concat/residual_True/fusion_mcmaf/SGD_lr0.001_bs128
