,precision,recall,f1-score,support
0,0.6981236203090507,0.7082866741321389,0.7031684269038354,1786.0
1,0.39699074074074076,0.3853932584269663,0.39110604332953247,890.0
accuracy,0.600896860986547,0.600896860986547,0.600896860986547,0.600896860986547
macro avg,0.5475571805248958,0.5468399662795526,0.5471372351166839,2676.0
weighted avg,0.5979710557291569,0.600896860986547,0.5993808628600651,2676.0
