ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_uncertainty,256,FUJITA,SGD,0.0001,100,1,0.6677877428998505,1.0,0.0011235955056179776,0.002244668911335578,0.0014040999719180007,0.513694741377807,1786,0,889,1,"[[1786, 0], [889, 1]]",0.0,1,val_f1,3.3999266624450684,2676,results/scenario_4/FUJITA/dataset_16/dsm_uncertainty/SGD_lr0.0001_bs256/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_uncertainty/SGD_lr0.0001_bs256
