ordinal,scenario,dataset,dsm_mode_tag,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_only,True,concat,128,FCSNN,Nadam,0.0001,100,1,0.6737668161434978,0.5182012847965739,0.27191011235955054,0.35666912306558585,0.30047181524708216,0.5905721798232346,1561,225,648,242,"[[1561, 225], [648, 242]]",0.4070536370315944,25,val_f1,34.89450430870056,2676,results/scenario_4/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_4/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.0001_bs128
