,precision,recall,f1-score,support
0,0.6708229426433915,0.9036954087346024,0.7700381679389313,1786.0
1,0.362962962962963,0.1101123595505618,0.1689655172413793,890.0
accuracy,0.6397608370702541,0.6397608370702541,0.6397608370702541,0.6397608370702541
macro avg,0.5168929528031773,0.5069038841425821,0.4695018425901553,2676.0
weighted avg,0.5684330390874941,0.6397608370702541,0.5701298498818232,2676.0
