ordinal,scenario,dataset,dsm_mode_tag,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_only,True,concat,128,FCSNN,Adamax,0.0001,100,1,0.656203288490284,0.47474747474747475,0.31685393258426964,0.3800539083557951,0.3394318728935965,0.5805852055622064,1474,312,608,282,"[[1474, 312], [608, 282]]",0.4256756756756757,35,val_f1,35.58986234664917,2676,results/scenario_4/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_4/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.0001_bs128
