ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_only,256,FUJITA,Adam,0.0001,100,1,0.7062780269058296,0.5700808625336927,0.4752808988764045,0.5183823529411764,0.49163179916317995,0.6561163586477006,1467,319,467,423,"[[1467, 319], [467, 423]]",0.5536933581626319,35,val_f1,10.853909254074097,2676,results/scenario_4/FUJITA/dataset_16/dsm_only/Adam_lr0.0001_bs256/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_only/Adam_lr0.0001_bs256
