ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Adam,0.001,100,5,0.5788490284005979,0.5466035935989372,0.35909974839341247,0.3925456776789708,0.3651731881227123,0.6397024313204882,0.5440956651718983,0.4833542258794522,0,0,0,0,"[[148, 215, 16, 4, 2], [46, 1275, 72, 6, 2], [11, 401, 54, 6, 1], [1, 137, 88, 20, 1], [2, 44, 44, 28, 52]]",0.42989273270431383,12,val_f1,52.45860528945923,2676,results/scenario_5/MMF/dataset_16/dsm_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs64
