,precision,recall,f1-score,support
0,0.8443483631871526,0.765397536394177,0.8029368575624082,1786.0
1,0.6035950804162725,0.7168539325842697,0.655367231638418,890.0
accuracy,0.7492526158445441,0.7492526158445441,0.7492526158445441,0.7492526158445441
macro avg,0.7239717218017125,0.7411257344892233,0.7291520446004132,2676.0
weighted avg,0.7642772041191095,0.7492526158445441,0.7538572734546536,2676.0
