,precision,recall,f1-score,support
0,0.3353658536585366,0.42857142857142855,0.3762827822120867,385.0
1,0.5797728501892915,0.7651677373304783,0.6596923076923077,1401.0
2,0.1875,0.0824524312896406,0.11453744493392072,473.0
3,0.25,0.06882591093117409,0.10793650793650794,247.0
4,0.8813559322033898,0.3058823529411765,0.4541484716157205,170.0
accuracy,0.5026158445440957,0.5026158445440957,0.5026158445440957,0.5026158445440957
macro avg,0.4467989272102436,0.3301799722127796,0.34251950287810873,2676.0
weighted avg,0.46399313350086335,0.5026158445440957,0.4585723330782179,2676.0
