,precision,recall,f1-score,support
0,0.17526501766784452,0.6441558441558441,0.27555555555555555,385.0
1,0.5939730372720063,0.5346181299072091,0.5627347858752818,1401.0
2,0.0,0.0,0.0,473.0
3,0.0,0.0,0.0,247.0
4,0.0,0.0,0.0,170.0
accuracy,0.3725710014947683,0.3725710014947683,0.3725710014947683,0.3725710014947683
macro avg,0.15384761098797017,0.2357547948126107,0.16765806828616747,2676.0
weighted avg,0.3361858210090437,0.3725710014947683,0.33426021072502193,2676.0
