ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_uncertainty,3stream_concat,True,False,True,mcmaf,64,MMF,Adamax,0.0001,100,5,0.5407324364723468,0.5091370627299501,0.393605699930635,0.42255320480244035,0.4015051935073869,0.6286078997898359,0.600896860986547,0.9757906609774569,0.8897608370702541,0.47459836925062826,0.3627176760135554,0.3951686547012999,0,0,0,0,"[[100, 200, 47, 31, 7], [37, 1084, 237, 34, 9], [5, 295, 146, 21, 6], [0, 101, 102, 34, 10], [0, 30, 25, 32, 83]]",0.5448651639498161,26,val_qwk,67.4532880783081,2676,results/scenario_5/MMF/dataset_16/dsm_uncertainty/3stream_concat/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_uncertainty/3stream_concat/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64
