,precision,recall,f1-score,support
0,0.22110552763819097,0.22857142857142856,0.2247765006385696,385.0
1,0.5232660228270413,0.8508208422555318,0.6480021745039413,1401.0
2,0.0,0.0,0.0,473.0
3,0.0,0.0,0.0,247.0
4,0.0,0.0,0.0,170.0
accuracy,0.47832585949177875,0.47832585949177875,0.47832585949177875,0.47832585949177875
macro avg,0.14887431009304644,0.21587845416539206,0.17455573502850216,2676.0
weighted avg,0.30576282739962196,0.47832585949177875,0.37159566488261253,2676.0
