,precision,recall,f1-score,support
0,0.687960687960688,0.7272727272727273,0.7070707070707071,385.0
1,0.6801292407108239,0.6009992862241256,0.6381205001894658,1401.0
2,0.2544757033248082,0.42071881606765327,0.3171314741035856,473.0
3,0.21232876712328766,0.12550607287449392,0.15776081424936386,247.0
4,0.6116504854368932,0.37058823529411766,0.46153846153846156,170.0
accuracy,0.5287742899850523,0.5287742899850523,0.5287742899850523,0.5287742899850523
macro avg,0.48930897691130026,0.44901702754662354,0.4563243914303167,2676.0
weighted avg,0.5584898082126634,0.5287742899850523,0.5357476419356468,2676.0
